Source	Target	Weight
604369	607432	4.63232
604370	114400	4.51939
604370	120435	4.5915
604370	601228	4.73948
604370	603737	4.27022
604370	607893	5.9457
604370	608812	4.67621
604377	201475	4.93436
604377	212350	5.21649
604377	220111	5.61577
604377	308930	4.82293
604377	309660	5.13766
604377	500003	4.4801
604377	502000	4.18818
604377	604273	4.44922
604377	608782	5.55731
604379	146520	8.41177
604379	146550	7.88535
604379	190360	8.93981
604379	209500	6.65771
604379	225050	5.27984
604379	230740	4.66564
604379	256500	4.75932
604379	257960	7.00976
604379	300042	8.21815
604379	308205	4.79227
604379	308800	5.87152
604379	600331	6.41672
604379	601217	5.67649
604379	601375	6.50469
604379	604093	4.48566
604379	605389	7.63054
604379	607626	5.49468
604379	607656	6.14317
604379	607823	5.10611
604380	102520	5.80651
604380	169545	5.17314
604380	602085	6.21901
604380	603194	5.5673
604380	607324	6.02218
604380	608562	5.98644
604381	107601	5.7489
604381	109730	5.39008
604381	120000	5.85102
604381	211800	3.89621
604381	212135	5.30629
604381	246570	5.26685
604382	249710	6.71981
604382	257910	5.31056
604382	600757	6.25533
604382	602081	5.49997
604382	602966	6.70678
604382	608864	6.35572
604382	608874	6.6591
604387	161900	5.01942
604387	256100	6.74652
604387	263100	5.02494
604387	600631	3.15124
604387	600808	3.15533
604387	602088	5.08619
604387	606966	5.7466
604391	132500	2.87108
604391	175850	2.6667
604391	300216	3.29545
604391	600801	2.75785
604391	606002	3.13386
604393	169150	5.94597
604393	180040	6.70556
604393	180105	6.09635
604393	300155	6.46423
604393	600132	6.95952
604393	603786	5.9025
604393	608380	6.47594
604400	192605	4.92706
604400	602086	9.08837
604400	602087	6.44456
604400	604401	10
604400	604772	6.05838
604400	607450	8.41441
604401	192605	4.92706
604401	602086	9.08837
604401	602087	6.44456
604401	604400	10
604401	604772	6.05838
604401	607450	8.41441
604412	136580	5.18823
604412	151390	6.42807
604412	151441	5.05036
604412	159580	3.93555
604412	186860	4.61071
604412	604474	4.77146
604416	108100	4.55712
604416	140600	3.54776
604416	178200	3.70573
604416	183840	3.71546
604416	600204	3.54213
604431	263560	4.56828
604431	603010	4.40394
604431	603098	5.03241
604431	607017	4.52304
604431	608645	5.03241
604432	108500	5.51494
604432	168885	5.6001
604432	213200	5.80705
604432	230650	4.51344
604432	271270	5.44187
604432	300438	5.22513
604432	500002	4.92393
604432	600224	7.637
604432	601042	5.19554
604432	601238	7.63977
604432	605259	8.52412
604432	605361	7.65958
604432	605388	7.2597
604432	605463	4.45574
604432	606364	7.67448
604432	607317	5.69016
604432	607454	7.27627
604432	608804	5.11204
604442	135150	4.29907
604442	144700	4.92305
604442	179760	7.01047
604442	179770	7.07889
604442	191600	4.52968
604442	194090	5.85276
604442	601894	5.16607
604442	605074	7.43115
604442	605075	6.25823
604442	605839	5.97911
604451	109390	6.07708
604451	132800	4.72527
604451	155255	4.52429
604451	166970	6.97967
604451	182000	7.71718
604451	273120	5.1574
604451	301845	6.45805
604451	600991	6.1542
604451	605462	9.014
604454	158800	5.88804
604454	159000	5.39898
604454	160300	5.90945
604454	160500	7.29088
604454	254130	6.81114
604454	254950	5.50474
604454	600334	7.30345
604454	600737	6.8657
604454	601954	6.20942
604454	605820	5.33758
604454	606768	6.3302
604454	607569	5.66759
604474	113970	6.41641
604474	136580	5.87701
604474	137245	3.97175
604474	148000	3.98415
604474	151390	5.62179
604474	151441	6.08866
604474	181460	2.36637
604474	306300	2.80555
604474	602596	5.00267
604474	604412	4.77146
604484	158590	4.85723
604484	181400	4.77167
604484	182980	5.18488
604484	253550	5.23219
604484	271150	5.56345
604484	608627	4.50837
604498	153670	5.46388
604498	159557	4.42732
604498	188000	4.59402
604498	230430	5.18009
604498	252270	4.68638
604498	313900	4.75954
604499	108725	8.33813
604499	144010	6.39014
604499	144250	6.9656
604499	144600	5.62989
604499	145750	5.47906
604499	177720	3.88474
604499	227500	4.37533
604499	246650	5.59689
604499	602491	5.75987
604499	603813	5.73261
604499	605201	5.42432
604499	605552	5.22996
604499	607322	5.98973
604499	608901	6.39706
604519	107700	3.0318
604519	133600	3.36696
604519	156520	3.28116
604519	226150	5.10421
604519	605225	3.68495
604519	608448	8.05234
604536	131705	5.0016
604536	144110	3.83918
604536	148700	4.68353
604536	605676	4.84922
604536	607602	5.73393
604536	607655	5.01114
604537	179900	7.51786
604537	229250	6.38823
604537	254150	4.28285
604537	270350	6.38823
604537	605750	4.59599
604537	608553	7.10287
604537	609026	6.35461
604547	106600	6.5118
604547	119300	7.85192
604547	119570	7.35343
604547	179400	6.99421
604547	258320	5.34087
604547	603543	6.01947
604547	606713	7.81717
604547	608864	7.18372
604559	113900	5.23945
604559	208155	4.42932
604559	209600	4.27979
604559	254100	5.35257
604559	254950	5.19112
604559	258501	4.55548
604559	300076	4.42339
604559	309930	5.22474
604559	310000	5.17169
604559	604715	3.13249
604563	145900	7.08527
604563	147530	5.98565
604563	151800	4.70002
604563	162500	5.3827
604563	214400	7.76312
604563	256870	6.74892
604563	601170	4.91568
604563	601455	6.76553
604563	601808	4.27927
604563	605253	7.00502
604563	605588	7.49285
604563	607677	8.14057
604563	607706	6.25888
604563	607731	7.49879
604563	607734	8.47369
604563	607736	6.5387
604563	607739	7.02481
604563	607831	6.4011
604563	608323	7.30719
604571	130700	2.84527
604571	240500	4.13324
604571	242680	4.14906
604571	312863	4.1146
604571	607594	4.43679
604571	607944	3.99814
604622	107550	4.06217
604622	130090	3.85021
604622	140850	3.86602
604622	163000	3.68106
604622	606519	4.64948
604622	607087	3.25772
604625	106600	6.96181
604625	150400	8.50143
604625	187000	7.03706
604625	189490	6.36169
604625	206780	7.76669
604625	221740	7.11339
604625	603589	4.99972
604690	125520	4.38132
604690	192100	5.81802
604690	207500	4.48855
604690	260450	3.3352
604690	300428	4.85853
604690	606215	4.75529
604704	151310	3.97843
604704	273395	3.5152
604704	480000	3.56591
604704	600819	3.47061
604704	607308	4.50011
604709	127700	3.21056
604709	183000	3.58701
604709	257320	3.63312
604709	605027	3.96345
604709	605375	3.20347
604715	604559	3.13249
604715	607276	3.97073
604715	608559	3.4447
604715	608583	3.19576
604715	608852	3.4447
604717	603098	8.47567
604717	604213	4.42928
604717	606705	8.94119
604717	607017	9.30656
604717	608645	8.47567
604717	608652	8.66517
604717	609006	9.01998
604757	123100	6.00668
604757	123150	6.89198
604757	148800	5.94153
604757	174200	5.93206
604757	601222	6.07536
604757	608279	5.78159
604765	108770	5.14153
604765	115210	5.14329
604765	212110	8.14394
604765	300069	6.35977
604765	305300	4.25194
604765	604145	7.26604
604765	604288	6.61606
604765	605582	8.20079
604765	606163	4.30023
604765	607487	8.20063
604772	115000	4.18211
604772	192605	5.11573
604772	602086	5.66055
604772	602087	6.59915
604772	603829	5.44512
604772	604400	6.05838
604772	604401	6.05838
604772	608569	5.60808
604777	146750	6.36581
604777	242100	5.88233
604777	242500	4.94129
604777	256500	4.85397
604777	602540	5.9672
604777	604781	6.92978
604777	606545	5.87287
604781	146600	5.74288
604781	146800	5.39531
604781	242500	4.90526
604781	602540	5.65715
604781	604777	6.92978
604781	606545	6.98836
604801	159001	6.04234
604801	161800	5.46901
604801	232300	4.69555
604801	256030	5.22564
604801	310095	5.16115
604801	602771	6.04225
604801	603689	4.72454
604801	606612	7.05242
604801	607155	6.71753
604801	608840	5.91104
604802	118700	5.70157
604802	118800	4.20902
604802	200150	4.82904
604802	300243	5.63965
604802	603218	5.3778
604802	604326	6.0642
604802	606438	5.49137
604804	200450	7.31814
604804	212800	4.33708
604804	213950	3.47368
604804	217990	4.40667
604804	251280	6.78668
604804	257320	5.80354
604804	269160	5.70691
604804	275600	4.65506
604804	277470	4.88617
604804	602081	4.78247
604804	604317	7.72649
604804	604321	7.74716
604804	605013	5.02915
604804	606858	5.19557
604804	607196	4.93921
604804	608097	6.09339
604804	608393	7.72649
604805	300266	5.04997
604805	600363	7.23472
604805	603563	7.39728
604805	604187	7.04716
604805	605280	6.77984
604805	607152	8.20784
604809	142450	5.66258
604809	191150	2.93369
604809	200950	2.61351
604809	604291	2.85471
604809	608207	2.56171
604809	608556	2.6256
604827	117100	7.17022
604827	159600	4.34095
604827	254770	6.91626
604827	604364	4.58196
604827	605375	5.5134
604827	607631	4.45855
604830	128600	6.2616
604830	172880	7.09927
604830	184400	5.92761
604830	201180	6.91748
604830	218650	5.92201
604830	243440	4.0664
604830	244600	5.07229
604830	277990	5.49632
604830	312150	5.02042
604830	600757	7.50064
604830	601452	5.48544
604830	602556	5.08801
604830	602966	8.04196
604830	606164	5.43665
604830	608371	7.2543
604830	608864	7.62661
604830	608874	8.03714
604830	608911	5.46585
604841	108300	6.76118
604841	143200	5.53241
604841	154780	6.45702
604841	183700	5.93871
604841	184840	6.01246
604841	215150	5.98239
604841	277610	5.83275
604841	602482	4.57311
604855	106500	3.9023
604855	148100	3.88153
604855	193050	4.4751
604855	217800	4.42316
604855	219095	3.89653
604855	252940	3.90599
604856	246400	5.6563
604856	267700	4.42876
604856	267730	4.21168
604856	603552	4.16036
604856	603553	3.62392
604864	140600	6.99623
604864	182260	5.41215
604864	183840	5.8195
604864	600668	5.34671
604864	607850	5.3833
604864	608220	4.40552
604901	118900	3.16915
604901	208085	4.35039
604901	213010	4.05849
604901	214950	7.14979
604901	235555	4.74487
604901	243300	5.03594
604901	245550	4.48597
604901	603003	3.24588
604901	606785	4.81734
604901	608063	4.90751
604906	116800	3.20502
604906	124100	2.57784
604906	207731	2.61735
604906	606595	3.08696
604906	608634	4.74503
604916	225060	4.78268
604916	244300	4.6844
604916	248950	5.02028
604916	600331	4.6209
604916	600460	4.87796
604919	163050	3.73034
604919	187750	4.1551
604919	231970	3.6853
604919	235000	3.76094
604919	601829	3.70809
604922	112240	4.71857
604922	125490	5.64334
604922	126550	5.113
604922	156510	5.16135
604922	166210	4.86915
604922	166220	5.6094
604922	166260	4.28148
604922	259420	5.19361
604922	259440	6.0217
604922	259450	5.15272
604922	603828	4.8582
604922	605156	5.07305
604928	125250	4.73592
604928	222300	4.89513
604928	520000	5.06109
604928	598500	6.36916
604928	600965	6.76361
604929	159001	6.00591
604929	181430	5.77641
604929	253590	5.6277
604929	254090	4.59915
604929	254110	6.26793
604929	255600	5.16106
604929	310095	5.58837
604929	600416	5.12591
604929	607855	5.35703
604929	608099	6.29211
604931	136150	5.11433
604931	176410	3.84311
604931	202155	3.35489
604931	242890	5.11533
604931	248260	5.11533
604931	604324	5.1166
604931	607398	5.11533
605013	200450	5.16261
605013	225753	4.9638
605013	236600	4.61929
605013	604317	5.012
605013	604321	5.01249
605013	604804	5.02915
605013	608393	5.012
605019	108390	3.70843
605019	125460	4.0346
605019	246650	3.55675
605019	604091	4.27076
605019	607692	3.69773
605021	117100	6.7916
605021	132300	5.6711
605021	159600	4.73634
605021	254770	5.77215
605021	266100	6.7745
605021	300491	7.23066
605021	600131	8.14516
605021	601764	6.75642
605021	604233	6.23401
605021	604352	7.4197
605021	605751	6.95384
605021	607681	7.71774
605021	607682	7.66537
605026	151020	3.62627
605026	157860	3.62627
605026	260005	3.8706
605026	605719	3.70671
605026	606642	3.71242
605027	137245	6.76898
605027	254400	5.18306
605027	254450	3.35565
605027	267730	7.21585
605027	300221	3.97896
605027	312500	4.77278
605027	602596	7.1327
605027	603553	4.99875
605027	604709	3.96345
605039	179400	5.68087
605039	600757	5.36291
605039	602966	5.74994
605039	608864	5.45161
605039	608874	5.74719
605040	118980	4.42453
605040	168550	7.07111
605040	178350	5.2778
605040	216330	6.80412
605040	600775	5.38931
605040	608257	5.36665
605041	132700	4.46652
605041	157400	5.10601
605041	163050	4.03999
605041	190345	7.46485
605041	607107	6.24477
605055	104300	4.19075
605055	104310	6.42964
605055	105550	6.74994
605055	117300	6.04512
605055	127750	5.73014
605055	172700	6.28048
605055	176500	4.82099
605055	181500	4.40958
605055	221770	4.9856
605055	260540	5.59394
605055	269800	4.84383
605055	600795	4.92528
605055	604218	5.12025
605055	606688	6.90086
605055	606889	6.23153
605055	607822	5.68937
605055	608096	4.62917
605067	108800	6.41027
605067	212090	5.58256
605067	271950	4.21273
605067	277200	6.19113
605067	300442	5.12044
605067	606617	5.09147
605067	607941	5.88833
605067	608808	5.12313
605074	144700	4.53306
605074	179760	7.62987
605074	179770	7.65924
605074	604442	7.43115
605074	605075	7.6889
605074	605839	5.28807
605075	179760	8.69739
605075	179770	8.74061
605075	604442	6.25823
605075	605074	7.6889
605075	605839	6.015
605089	213500	3.11059
605089	601279	4.5787
605089	603175	3.09209
605089	603176	3.11059
605089	606349	3.11059
605115	103900	4.57997
605115	123550	4.71308
605115	189800	5.76744
605115	603918	6.11941
605115	604329	5.95755
605115	607276	5.16296
605115	607329	6.1172
605130	109900	5.39725
605130	157980	5.46753
605130	227330	5.56331
605130	249310	5.01916
605130	253250	4.7115
605130	600096	5.65667
605130	600736	6.21809
605130	601451	4.57208
605156	166300	5.01697
605156	186400	5.22605
605156	259600	5.11924
605156	277950	4.94381
605156	604922	5.07305
605192	276905	8.67305
605192	603010	8.59225
605192	603964	9.19703
605192	605818	9.19703
605192	607101	9.95841
605192	607239	8.61154
605192	607453	7.36858
605192	607683	9.04516
605192	608394	9.05504
605201	108725	6.0556
605201	300464	5.33462
605201	604499	5.42432
605201	606641	6.12881
605201	608901	5.41961
605203	103285	4.77214
605203	185750	5.13799
605203	186300	5.37849
605203	263650	4.83032
605203	606708	4.87026
605218	107320	4.16385
605218	132990	4.26181
605218	182410	4.91004
605218	192310	5.82453
605218	216950	5.56339
605218	234700	4.76249
605218	300259	4.1712
605218	601744	6.29715
605218	607965	5.00363
605218	608437	9.53982
605225	106300	4.62751
605225	191390	8.09964
605225	223320	4.20318
605225	226150	2.69538
605225	260480	4.19369
605225	266600	6.40173
605225	604519	3.68495
605225	608448	4.33994
605229	155150	3.85274
605229	212890	5.46871
605229	256840	5.3115
605229	256850	4.43165
605229	270750	4.21991
605229	270800	5.87153
605229	600361	6.32533
605229	603563	6.33721
605229	604187	6.74511
605229	605726	5.97641
605229	607152	6.16714
605229	608984	5.08169
605233	239400	4.88523
605233	260600	2.89106
605233	272100	4.99289
605233	300270	5.38241
605233	300387	5.34886
605233	300475	4.53982
605233	302700	5.27511
605249	151500	5.42882
605249	153640	4.73918
605249	153650	4.61787
605249	245480	4.93821
605249	257100	4.6212
605249	608710	4.20962
605253	147530	5.77822
605253	151800	5.25306
605253	158700	5.48094
605253	201550	5.23644
605253	224550	4.52932
605253	248810	5.19462
605253	256850	4.6735
605253	256870	6.42818
605253	601170	5.57088
605253	604563	7.00502
605253	607731	6.74724
605253	607734	6.64771
605253	608323	6.52424
605258	235550	4.56225
605258	606843	5.99276
605258	608106	6.52346
605258	608184	7.13089
605258	608957	5.35431
605259	108650	6.37486
605259	141500	4.67358
605259	183100	4.9501
605259	206700	5.11345
605259	213100	6.27055
605259	213200	5.83699
605259	215470	6.03343
605259	224050	5.79291
605259	258300	5.44472
605259	301310	5.44649
605259	302500	6.03235
605259	600223	6.54117
605259	600224	7.22502
605259	601238	6.52867
605259	603516	7.3997
605259	604326	8.38116
605259	604432	8.52412
605259	605361	8.66875
605259	605388	6.21402
605259	605463	4.20617
605259	606002	6.42771
605259	606183	5.24764
605259	606364	8.15364
605259	606658	8.87341
605259	607454	6.32079
605259	607459	6.55532
605259	607565	6.43088
605259	608029	5.15894
605259	608687	7.43806
605259	608703	5.98385
605259	608768	8.15984
605274	156230	5.44189
605274	163400	5.90786
605274	191400	6.31687
605274	191440	6.0195
605274	271550	4.34453
605274	601849	7.09697
605275	115210	5.11907
605275	184800	4.74601
605275	212080	4.28779
605275	265500	5.28157
605275	607721	5.8118
605275	607785	4.84665
605280	182600	6.23055
605280	182601	5.99534
605280	270800	5.89344
605280	600363	7.68575
605280	603563	8.49281
605280	604187	6.69382
605280	604805	6.77984
605280	607152	7.9054
605282	156620	5.01996
605282	221740	5.02296
605282	602459	5.01429
605282	603629	5.01152
605282	607197	6.10719
605285	133020	5.72167
605285	147430	5.45026
605285	187510	3.8244
605285	192950	5.22293
605285	243000	6.05021
605285	256855	6.40818
605285	600361	6.52798
605285	601455	6.44843
605285	606482	6.18086
605285	608088	5.03933
605285	608323	6.29614
605285	608654	5.67439
605288	233420	4.30417
605288	258150	4.60546
605288	273150	5.21302
605288	278810	4.3473
605288	606632	4.53065
605289	102650	7.018
605289	103285	5.46848
605289	113000	5.97847
605289	174200	6.73843
605289	186300	6.83719
605289	221810	4.33441
605289	313350	7.4748
605289	601957	5.44251
605289	608180	6.42372
605289	608571	5.6536
605293	165300	6.46749
605293	165500	5.16337
605293	165510	5.50931
605293	308905	4.94318
605293	606657	5.79216
605309	153470	5.57227
605309	300306	5.98629
605309	300503	5.12499
605309	605419	3.88825
605309	605746	5.43462
605309	606053	4.64928
605309	607514	5.99302
605311	114300	5.17982
605311	164220	5.41239
605311	201180	5.37277
605311	603671	4.93727
605311	606851	5.17175
605316	136660	4.43625
605316	155100	4.51205
605316	601072	9.23084
605316	601869	7.61976
605316	603678	7.61976
605316	605428	7.61996
605316	608553	6.16313
605316	608565	7.61976
605321	107100	4.38262
605321	218600	4.23356
605321	227255	4.22888
605321	601446	4.99036
605321	603595	4.79958
605339	102530	3.95412
605339	264120	4.36657
605339	273150	4.15861
605339	273250	3.9696
605339	600819	5.88603
605355	159100	5.27076
605355	205000	5.02293
605355	208200	4.7089
605355	271150	4.6847
605355	601708	4.04981
605355	607088	4.50284
605361	108650	5.87967
605361	117210	7.50276
605361	117400	6.1919
605361	159550	4.71476
605361	212840	5.52943
605361	213100	6.74396
605361	213200	6.242
605361	229310	5.22769
605361	302500	6.05858
605361	600223	6.14642
605361	601042	5.39912
605361	603516	7.20666
605361	604326	7.81167
605361	604432	7.65958
605361	605259	8.66875
605361	606002	5.854
605361	606183	4.9049
605361	606364	8.02121
605361	606658	8.11335
605361	607459	6.88121
605361	608687	8.15877
605361	608768	7.57035
605362	115250	4.61191
605362	601316	5.54837
605362	601412	5.83099
605362	603098	5.81596
605362	605583	5.99483
605362	608645	5.81596
605364	175020	5.00716
605364	601454	9.99986
605364	602723	5.03628
605364	603935	9.99986
605364	604316	9.99986
605364	605606	7.67123
605364	607507	5.35547
605364	607857	9.99986
605373	115310	4.73601
605373	118350	5.30855
605373	601650	4.88164
605373	604287	3.45862
605373	606864	5.39757
605373	608035	3.70359
605375	213950	3.7219
605375	600512	5.33212
605375	600513	6.14736
605375	603204	7.58751
605375	604709	3.20347
605375	604827	5.5134
605375	607208	5.07621
605376	137130	3.07576
605376	174050	3.14365
605376	208530	3.09141
605376	211890	3.43943
605376	214200	3.16517
605376	601086	3.63855
605387	125460	7.5125
605387	149300	7.77868
605387	150700	3.51871
605387	604219	9.98596
605387	605728	9.99589
605387	607133	9.99589
605387	607304	9.99589
605387	608983	9.99404
605388	168885	5.49065
605388	257550	5.15204
605388	300438	5.09309
605388	600224	6.18751
605388	604432	7.2597
605388	605259	6.21402
605388	606364	7.49792
605388	608768	6.77668
605389	146520	7.39892
605389	146550	8.86678
605389	190360	8.08649
605389	211390	6.26491
605389	234030	6.46144
605389	257960	6.76407
605389	278200	6.7719
605389	600331	6.14429
605389	601358	6.26033
605389	604379	7.63054
605389	607903	7.16146
605400	135500	4.08986
605400	166780	4.18319
605400	179613	4.69412
605400	256690	4.25039
605400	603530	5.31759
605407	168100	4.89049
605407	600224	4.99637
605407	601238	5.19037
605407	604326	5.32891
605407	606324	4.87767
605419	151000	3.57711
605419	176600	3.96274
605419	300064	4.2644
605419	314320	3.62395
605419	605309	3.88825
605428	223500	5.84366
605428	226950	7.55016
605428	255990	4.80577
605428	601869	9.9999
605428	602459	9.98636
605428	603678	9.9999
605428	605316	7.61996
605428	606346	7.80838
605428	607197	8.45473
605428	608224	9.99844
605428	608565	9.9999
605432	143050	5.22331
605432	176800	5.19328
605432	179300	7.06985
605432	186550	4.73577
605432	188025	5.36365
605462	109390	6.25272
605462	132800	4.91238
605462	155255	4.44542
605462	166970	6.93235
605462	182000	7.59298
605462	273120	5.33974
605462	301845	6.38122
605462	600991	6.08691
605462	604451	9.014
605463	136660	5.1609
605463	309510	4.81082
605463	604432	4.45574
605463	605259	4.20617
605463	608443	4.18383
605472	268025	6.39156
605472	300476	6.35455
605472	400004	7.73174
605472	602594	7.73174
605472	606996	7.73174
605479	147480	4.89769
605479	210500	3.99685
605479	214950	4.60593
605479	242850	2.8807
605479	243300	4.6661
605479	600803	4.51354
605479	601847	6.42951
605479	602347	5.31883
605480	120950	3.96557
605480	132090	6.51246
605480	236900	6.02135
605480	607965	7.2498
605480	607966	7.2498
605480	607967	7.2498
605526	107650	3.77584
605526	136150	5.77802
605526	173560	6.78696
605526	176600	5.88937
605526	602096	5.79202
605526	608907	8.03456
605549	180020	7.18525
605549	248200	7.16207
605549	268100	6.44866
605549	603649	7.37469
605549	608194	7.87635
605549	608380	7.11213
605552	184700	4.60213
605552	600955	4.05241
605552	603694	5.31873
605552	604499	5.22996
605552	608318	6.76144
605552	608320	5.22218
605552	608600	5.23081
605572	122750	6.69936
605572	136150	7.41645
605572	242890	7.41284
605572	248260	7.41284
605572	607398	7.41284
605582	108770	6.26955
605582	212110	9.93068
605582	212112	5.84785
605582	300069	5.21551
605582	302045	7.08771
605582	600884	5.9236
605582	601154	6.33828
605582	601494	6.79398
605582	604145	8.86017
605582	604288	8.06759
605582	604765	8.20079
605582	607482	7.44637
605582	607487	9.99981
605582	608569	6.91352
605583	124910	7.52616
605583	221650	7.58921
605583	304590	7.58409
605583	601316	7.49051
605583	601412	8.21742
605583	605362	5.99483
605588	118200	5.45023
605588	118210	8.74848
605588	118220	5.52155
605588	145900	6.67647
605588	180800	7.32782
605588	192950	5.23467
605588	214400	8.27891
605588	256855	7.03547
605588	270685	6.46086
605588	601382	7.60353
605588	601596	7.66633
605588	602433	5.78216
605588	604563	7.49285
605588	605589	6.91924
605588	606482	7.40978
605588	607677	7.73079
605588	607731	7.92519
605588	607734	7.81694
605588	607791	8.18996
605588	608236	6.98498
605588	608323	7.73401
605589	118210	7.28293
605589	302802	6.34929
605589	600882	6.45249
605589	601596	6.84471
605589	605588	6.91924
605589	606482	7.54399
605589	606483	6.69448
605589	607791	7.33061
605589	608591	6.6031
605594	193005	6.22093
605594	300066	6.68664
605594	600971	6.18302
605594	603720	6.69468
605594	607039	6.18059
605606	601454	7.67047
605606	603935	7.67047
605606	604316	7.67177
605606	605364	7.67123
605606	607507	5.46096
605606	607857	7.67177
605617	183600	6.39898
605617	183700	6.03414
605617	186300	6.37015
605617	201050	5.75499
605617	201180	6.23557
605617	212780	5.9553
605617	216300	5.87264
605617	246560	5.0054
605617	271700	5.41437
605617	275220	5.92552
605617	313350	6.49138
605617	600095	7.48651
605617	602849	5.72824
605618	166990	4.36395
605618	187501	4.82484
605618	236660	4.79544
605618	239711	5.12175
605618	250620	3.82966
605618	307010	5.41466
605618	601127	4.71459
605618	601348	5.07734
605618	607473	3.91313
605627	106070	3.82281
605627	110100	5.01133
605627	115150	5.2122
605627	123790	5.7871
605627	136140	5.61793
605627	136760	6.63323
605627	155145	5.40547
605627	164180	5.21373
605627	168500	5.29602
605627	206920	6.70445
605627	213300	4.91108
605627	213980	6.16512
605627	219000	5.46328
605627	229400	5.67503
605627	236100	5.40353
605627	249630	6.02586
605627	258865	6.25578
605627	269000	4.90026
605627	300484	5.62904
605627	311450	5.86149
605627	600776	5.83896
605627	601016	5.60719
605627	601427	4.05587
605627	601452	5.57636
605627	602501	3.97883
605627	604314	5.40664
605627	606155	6.17681
605627	607597	6.36429
605627	608578	6.30199
605635	103900	4.65528
605635	188470	3.24925
605635	202300	4.056
605635	214700	3.43143
605635	607107	3.2403
605637	147420	5.4739
605637	160200	5.27237
605637	164300	5.23584
605637	208200	5.40322
605637	255200	5.26937
605637	255320	5.52201
605637	600737	6.4726
605637	605820	5.29996
605637	607569	5.65223
605637	608810	5.49892
605642	138800	5.94131
605642	188455	5.4695
605642	188470	6.08571
605642	606240	4.8797
605642	607464	6.02105
605670	120970	6.22503
605670	126600	5.80021
605670	136550	6.26113
605670	136900	7.11237
605670	153800	5.28135
605670	180105	6.33722
605670	303100	5.4674
605670	312700	4.6785
605670	602093	6.85537
605672	233400	5.14911
605672	601869	5.9078
605672	602459	5.91403
605672	603678	5.9078
605672	608224	5.91151
605672	608565	5.9078
605676	146590	5.96495
605676	148700	5.44088
605676	601214	5.05037
605676	604536	4.84922
605676	607654	6.671
605676	607655	6.05971
605678	159300	3.87112
605678	260800	3.82454
605678	276710	5.17224
605678	603431	4.1027
605678	605719	4.46577
605685	268010	6.84872
605685	276902	7.15734
605685	600624	5.81215
605685	602083	6.16928
605685	607821	6.06182
605711	203750	4.56513
605711	215720	5.63253
605711	222765	4.50389
605711	239510	4.65215
605711	240600	4.71429
605711	275370	4.96654
605711	602511	3.79173
605711	606169	3.97429
605714	112410	3.85327
605714	152460	4.01469
605714	243100	4.63588
605714	277175	3.5631
605714	601367	4.44779
605714	606799	4.21289
605719	269840	4.24315
605719	600802	4.44492
605719	603431	4.30652
605719	605026	3.70671
605719	605678	4.46577
605719	608957	4.57368
605724	150800	4.30739
605724	179760	4.24084
605724	179770	4.17429
605724	194090	4.91551
605724	605982	5.65936
605726	170980	4.14219
605726	211500	4.33123
605726	300489	7.11741
605726	310470	5.65932
605726	602433	5.88115
605726	605229	5.97641
605726	608984	7.2451
605727	137950	4.37817
605727	166800	4.23344
605727	606451	5.97445
605727	608244	9.99998
605727	608787	10
605728	125460	7.50941
605728	149300	7.76324
605728	150700	3.50183
605728	601547	7.57061
605728	604219	9.99704
605728	604307	7.26414
605728	605387	9.99589
605728	605749	8.94799
605728	607133	10
605728	607304	10
605728	608983	9.99983
605735	173400	6.02411
605735	173450	7.72274
605735	173580	8.54849
605735	176950	7.34956
605735	177820	6.13507
605735	188030	4.84703
605735	209050	9.36872
605735	263400	4.29538
605735	273900	6.44197
605735	300331	4.99061
605735	601709	7.08767
605746	103581	5.28079
605746	139750	5.85711
605746	264010	5.98323
605746	269870	5.24154
605746	300238	5.21038
605746	309490	4.80666
605746	605309	5.43462
605746	606220	5.22401
605749	604219	8.94746
605749	605728	8.94799
605749	607133	8.94799
605749	607304	8.94799
605749	608983	8.94834
605750	179900	4.37684
605750	221900	3.94083
605750	233800	4.44058
605750	604537	4.59599
605750	607832	4.037
605751	128200	5.22191
605751	132090	6.98108
605751	175780	4.34812
605751	236900	6.75359
605751	266100	7.00511
605751	300491	7.40633
605751	306960	5.32417
605751	310370	6.68552
605751	311510	5.10669
605751	602066	5.41721
605751	605021	6.95384
605751	606703	4.58038
605751	607578	4.21971
605756	150170	3.92404
605756	203750	3.75598
605756	300148	3.53227
605756	602199	4.60044
605756	606824	4.06406
605779	112300	5.97319
605779	125640	5.98794
605779	151620	4.74896
605779	175860	5.65525
605779	179250	4.68125
605779	190680	6.63826
605779	224230	4.36948
605779	245000	4.2196
605779	601957	6.33842
605779	606895	5.85742
605779	607523	5.15456
605804	147050	5.12049
605804	208600	7.01068
605804	227100	4.32743
605804	312780	5.16499
605804	603165	4.71213
605804	605805	9.4294
605804	605844	9.98501
605804	606257	7.01068
605804	607154	7.4957
605804	607277	7.00301
605804	608776	4.98973
605805	208600	6.35457
605805	227100	4.56084
605805	603165	4.94446
605805	605804	9.4294
605805	605844	9.44425
605805	606257	6.35457
605805	607154	7.06945
605808	153840	7.10972
605808	153890	7.30236
605808	165550	6.91517
605808	177800	3.79042
605808	179840	7.07129
605808	602248	3.52312
605808	608051	7.10151
605808	608895	6.22721
605809	254210	8.20666
605809	601462	5.79556
605809	603034	6.32883
605809	608930	6.46351
605809	608931	6.50857
605814	143500	5.99451
605814	235555	5.13976
605814	260800	5.01755
605814	276710	4.94963
